country,city,address,coordinates,operator,type,phone,email,website,image,wikidata
United States of America,"Washington, D.C.","4530 16th St NW, Washington, D.C. 20011",Point(-77.036744444 38.945941666),Cambodia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Cambodia-embassy2dc.jpg,http://www.wikidata.org/entity/Q5369592
United States of America,"Washington, D.C.",,Point(-77.0522 38.9137),Cameroon,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Cameroon%20United%20States.JPG,http://www.wikidata.org/entity/Q5369594
United States of America,"Washington, D.C.",,Point(-77.0183 38.8931),Canada,embassy,,,http://can-am.gc.ca/washington/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Canada%20in%20Washington%2C%20D.C..JPG,http://www.wikidata.org/entity/Q137245
United States of America,"Washington, D.C.",,Point(-77.0678 38.9251),Cape Verde,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Cape%20Verde%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q5369602
United States of America,"Washington, D.C.",,Point(-77.0489 38.9122),Central African Republic,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20the%20Central%20African%20Republic%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q5369923
United States of America,"Washington, D.C.",,Point(-77.0527 38.9141),Chad,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Chad%20%28Washington%2C%20D.C.%29.JPG,http://www.wikidata.org/entity/Q5369604
United States of America,"Washington, D.C.",,Point(-77.0399 38.9081),Chile,embassy,,,http://www.chile-usa.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Chile.JPG,http://www.wikidata.org/entity/Q5369606
United States of America,"Washington, D.C.",,Point(-77.045 38.9108),Colombia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Colombia%20United%20States%20DC.JPG,http://www.wikidata.org/entity/Q1156636
United States of America,"Washington, D.C.",,Point(-77.0478 38.9136),Costa Rica,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Costa%20Rica%2C%20Washington.jpg,http://www.wikidata.org/entity/Q5369658
United States of America,"Washington, D.C.",,Point(-77.052 38.9136),Croatia,embassy,,,http://www.croatiaemb.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Croatia%20in%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q5369661
United States of America,"Washington, D.C.",,Point(-77.0494 38.9128),Cyprus,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Cyprus%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q5369663
United States of America,"Washington, D.C.",,Point(-77.0539 38.9392),Czech Republic,embassy,,,http://www.mzv.cz/washington/,http://commons.wikimedia.org/wiki/Special:FilePath/Czech%20embassy.JPG,http://www.wikidata.org/entity/Q5369928
United States of America,"Washington, D.C.",,Point(-77.0631 38.9172),Denmark,embassy,,,http://usa.um.dk/,http://commons.wikimedia.org/wiki/Special:FilePath/Denmark%20embassy%202.JPG,http://www.wikidata.org/entity/Q5369669
United States of America,"Washington, D.C.",,Point(-77.0483 38.9131),Dominican Republic,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Dominican%20Republic%20United%20States.JPG,http://www.wikidata.org/entity/Q5369929
United States of America,"Washington, D.C.",,,East Timor,embassy,,,,,http://www.wikidata.org/entity/Q5369890
United States of America,"Washington, D.C.",,Point(-77.0347 38.9231),Ecuador,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ecuadorean%20Embassy%20in%20Washington%2C%20D.C.%20%2815-07-2006%29.jpg,http://www.wikidata.org/entity/Q5369671
United States of America,"Washington, D.C.",,Point(-77.0681 38.945),Egypt,embassy,,,http://www.egyptembassy.net/,http://commons.wikimedia.org/wiki/Special:FilePath/Egyptian%20embassy%20Washington%203233.JPG,http://www.wikidata.org/entity/Q1770807
United States of America,"Washington, D.C.",,Point(-77.0369 38.9089),El Salvador,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Resources%20and%20Conservation%20Center%2C%20Washington%2C%20DC.jpg,http://www.wikidata.org/entity/Q5369674
United States of America,"Washington, D.C.",,Point(-77.0365 38.9177),Equatorial Guinea,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/2020%2016th%20Street%2C%20NW.JPG,http://www.wikidata.org/entity/Q5369675
United States of America,"Washington, D.C.",,Point(-77.0406 38.9128),Eritrea,embassy,,,http://www.embassyeritrea.org,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Eritrea-US.jpg,http://www.wikidata.org/entity/Q5369677
United States of America,"Washington, D.C.",,Point(-77.04861 38.911832),Estonia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/EmbassyEstoniaUS.jpg,http://www.wikidata.org/entity/Q4374093
United States of America,"Washington, D.C.",,Point(-77.0675 38.9418),Ethiopia,embassy,,,http://www.ethiopianembassy.org/,http://commons.wikimedia.org/wiki/Special:FilePath/EthiopianEmbassyWashingtonDC.jpg,http://www.wikidata.org/entity/Q5369681
United States of America,"Washington, D.C.",,Point(-77.039478 38.907414),Federated States of Micronesia,embassy,,,http://www.fsmembassydc.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Micronesia%20embassy%20in%20Washington%20DC.jpg,http://www.wikidata.org/entity/Q24259660
United States of America,"Washington, D.C.","3301 Massachusetts Ave NW, Washington, D.C. 20008",Point(-77.0639 38.9235),Finland,embassy,,,http://www.finland.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Finland%20embassy%20left.JPG,http://www.wikidata.org/entity/Q5369683
United States of America,"Washington, D.C.","4101 Reservoir Rd NW, Washington, D.C. 20007",Point(-77.0779 38.9137),France,embassy,+1-202-944-6000,,http://www.ambafrance-us.org/,http://commons.wikimedia.org/wiki/Special:FilePath/France%2C%20Washington.JPG,http://www.wikidata.org/entity/Q2841718
United States of America,"Washington, D.C.","2034 20th St NW, Washington, D.C. 20009",Point(-77.0456 38.9178),Gabon,embassy,,,http://www.gabonembassyusa.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Gabon%20in%20the%20United%20States.JPG,http://www.wikidata.org/entity/Q5369689
United States of America,"Washington, D.C.",,Point(-77.0492 38.9119),Georgia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/GeorgianEmbassyUS.jpg,http://www.wikidata.org/entity/Q5369690
United States of America,"Washington, D.C.",,Point(-77.08870411 38.91439424),Germany,embassy,,,http://www.germany.info/Vertretung/usa/en/01__Embassy/Washington/__Home.html,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Germany%2C%20Washington.jpg,http://www.wikidata.org/entity/Q324833
United States of America,"Washington, D.C.",,Point(-77.0681 38.9422),Ghana,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/GhanaianEmbassyWashingtonDC.jpg,http://www.wikidata.org/entity/Q5369703
United States of America,"Washington, D.C.",,Point(-77.0499 38.9122),Greece,embassy,,,http://www.mfa.gr/usa/en/the-embassy/,http://commons.wikimedia.org/wiki/Special:FilePath/GreekEmbassyWashingtonDC.jpg,http://www.wikidata.org/entity/Q5369705
United States of America,"Washington, D.C.",,,Grenada,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Grenada.jpg,http://www.wikidata.org/entity/Q29025000
United States of America,"Washington, D.C.",,Point(-77.0494 38.9122),Guatemala,embassy,,,http://guatemalaembassyusa.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Guatemala%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q5369708
United States of America,"Washington, D.C.","2112 Leroy Place, N.W.",Point(-77.0469 38.9153),Guinea,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Guinea-embassy-dc.jpg,http://www.wikidata.org/entity/Q5369709
United States of America,"Washington, D.C.",,Point(-77.0556 38.9167),Guyana,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Guyana%2C%20Washington.JPG,http://www.wikidata.org/entity/Q5369710
United States of America,"Washington, D.C.",,Point(-77.0511 38.9131),Haiti,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Haiti%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q12057110
United States of America,"Washington, D.C.",,Point(-77.06361111 38.94138889),Honduras,embassy,,,,,http://www.wikidata.org/entity/Q5369715
United States of America,"Washington, D.C.","3910 Shoemaker St NW, Washington, D.C. 20008",Point(-77.0531 38.94),Hungary,embassy,,,http://washington.kormany.hu/index,http://commons.wikimedia.org/wiki/Special:FilePath/Hungarian%20embassy%20Washington%203016.JPG,http://www.wikidata.org/entity/Q12057112
United States of America,"Washington, D.C.","2107 Massachusetts Avenue, N.W.",Point(-77.0469 38.9111),India,embassy,,,http://www.indianembassy.org,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20India%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q4374001
United States of America,"Washington, D.C.",,Point(-77.046389 38.91),Indonesia,embassy,,,http://www.embassyofindonesia.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Indonesia%2C%20Washington.jpg,http://www.wikidata.org/entity/Q5369730
United States of America,"Washington, D.C.",,Point(-77.0685 38.9252),Iraq,embassy,,,http://www.iraqiembassy.us/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Iraq%20in%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q5369735
United States of America,"Washington, D.C.",,Point(-77.050277777 38.911719444),Ireland,embassy,,,http://www.embassyofireland.org,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Ireland%20in%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q5369737
United States of America,"Washington, D.C.",,Point(-77.0683 38.9425),Israel,embassy,,,http://embassies.gov.il/washington/,http://commons.wikimedia.org/wiki/Special:FilePath/IsraeliEmbassyWashingtonDC.jpg,http://www.wikidata.org/entity/Q5369744
United States of America,"Washington, D.C.",,Point(-77.0603 38.9178),Italy,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Italy%2C%20Washington%2C%20D.C.jpg,http://www.wikidata.org/entity/Q5369749
United States of America,"Washington, D.C.",,,Ivory Coast,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20C%C3%B4te%20d%27Ivoire%20United%20States.JPG,http://www.wikidata.org/entity/Q48834571
United States of America,"Washington, D.C.",,Point(-77.0426 38.9105),Jamaica,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Jamaica%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q5369751
United States of America,"Washington, D.C.",,Point(-77.0561 38.9156),Japan,embassy,,,http://www.us.emb-japan.go.jp/itprtop_en/index.html,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Japan%20in%20Washington%20DC.jpg,http://www.wikidata.org/entity/Q1683269
United States of America,"Washington, D.C.",,Point(-77.0664 38.9411),Jordan,embassy,,,http://jordanembassyus.org/,http://commons.wikimedia.org/wiki/Special:FilePath/JordanianEmbassyWashingtonDC02.jpg,http://www.wikidata.org/entity/Q5369758
United States of America,"Washington, D.C.",,Point(-77.0361 38.9086),Kazakhstan,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Kazakhstan%20in%20Washington.jpg,http://www.wikidata.org/entity/Q5369760
United States of America,"Washington, D.C.",,Point(-77.05 38.9128),Kenya,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Kenya%2C%20Washington%2C%20D.C.%20002.jpg,http://www.wikidata.org/entity/Q5369761
United States of America,"Washington, D.C.",,,Kosovo,embassy,,,,,http://www.wikidata.org/entity/Q5369944
United States of America,"Washington, D.C.",,Point(-77.065 38.9411),Kuwait,embassy,,,http://www.kuwaitembassy.us/,http://commons.wikimedia.org/wiki/Special:FilePath/Kuwaiti%20Embassy%20Washington%20DC3216.JPG,http://www.wikidata.org/entity/Q5369764
United States of America,"Washington, D.C.",,Point(-77.0522 38.9128),Kyrgyzstan,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/KyrgyzstanEmbassyUS.jpg,http://www.wikidata.org/entity/Q5369765
United States of America,"Washington, D.C.",,Point(-77.0494 38.9139),Laos,embassy,,,http://www.laoembassy.com/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Laos%20United%20States.JPG,http://www.wikidata.org/entity/Q5369766
United States of America,"Washington, D.C.",,Point(-77.051108 38.911833),Latvia,embassy,,,http://www.latvia-usa.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Latvia%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q12057117
United States of America,"Washington, D.C.",,Point(-77.0561 38.9225),Lebanon,embassy,,,http://www.lebanonembassyus.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Lebanon%20in%20DC.jpg,http://www.wikidata.org/entity/Q5369770
United States of America,"Washington, D.C.",,Point(-77.0553 38.9158),Lesotho,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/LesothoEmbassyWashingtonDC.jpg,http://www.wikidata.org/entity/Q5369771
United States of America,"Washington, D.C.",,Point(-77.0361 38.9533),Liberia,embassy,,,,,http://www.wikidata.org/entity/Q5369772
United States of America,"Washington, D.C.",,Point(-77.0547 38.8992),Libya,embassy,,,http://www.embassyoflibyadc.org,http://commons.wikimedia.org/wiki/Special:FilePath/Watergate%20Building%20Complex%20front.jpg,http://www.wikidata.org/entity/Q5369773
United States of America,"Washington, D.C.",,Point(-77.0372 38.9239),Lithuania,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lithuanian%20embassy.jpg,http://www.wikidata.org/entity/Q12057120
United States of America,"Washington, D.C.",,Point(-77.049119444 38.911352777),Luxembourg,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Luxembourg%20in%20Washington%2C%20D.C..JPG,http://www.wikidata.org/entity/Q5369776
United States of America,"Washington, D.C.",2129 Wyoming Avenue N.W. 20008,Point(-77.0481 38.9177),Macedonia,embassy,,,http://www.missions.gov.mk/washington/home/,http://commons.wikimedia.org/wiki/Special:FilePath/Macedonian%20Embassy.JPG,http://www.wikidata.org/entity/Q5369945
United States of America,"Washington, D.C.",,Point(-77.0528 38.9131),Madagascar,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Madagascar%20United%20States.JPG,http://www.wikidata.org/entity/Q5369777
United States of America,"Washington, D.C.",,Point(-77.0531 38.9133),Malawi,embassy,,,http://www.malawiembassy-dc.org/embassy.html,http://commons.wikimedia.org/wiki/Special:FilePath/Malawi-dc.jpg,http://www.wikidata.org/entity/Q5369778
United States of America,"Washington, D.C.",,Point(-77.0687 38.9441),Malaysia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/MalaysianEmbassyWashingtonDC02.jpg,http://www.wikidata.org/entity/Q5369780
United States of America,"Washington, D.C.",,Point(-77.0481 38.9122),Mali,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Mali%20United%20States.JPG,http://www.wikidata.org/entity/Q5369781
United States of America,"Washington, D.C.",,Point(-77.047 38.9172),Malta,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Malta%20United%20States.JPG,http://www.wikidata.org/entity/Q5369782
United States of America,"Washington, D.C.",,Point(-77.0536 38.9147),Marshall Islands,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Marshall%20Islands%20Embassy%20Washington%20DC.jpg,http://www.wikidata.org/entity/Q5369931
United States of America,"Washington, D.C.",,Point(-77.0477 38.9154),Mauritania,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Mauritania.JPG,http://www.wikidata.org/entity/Q5369783
United States of America,"Washington, D.C.",,Point(-77.0183 38.8931),Moldova,embassy,,,http://www.sua.mfa.md/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Moldova%20%28Washington%2C%20D.C.%29.JPG,http://www.wikidata.org/entity/Q5369791
United States of America,"Washington, D.C.",,Point(-77.063693 38.941925),Monaco,embassy,,,http://www.monaco-usa.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Monaco%20Embassy%20in%20Washington.jpg,http://www.wikidata.org/entity/Q2841817
United States of America,"Washington, D.C.",,Point(-77.0579 38.9054),Mongolia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Mongolia%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q4374028
United States of America,"Washington, D.C.",,Point(-77.0419 38.9117),Montenegro,embassy,,,http://www.embassyofmontenegrous.info/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Montenegro.JPG,http://www.wikidata.org/entity/Q5369798
United States of America,"Washington, D.C.",,Point(-77.0464 38.9111),Morocco,embassy,,,http://www.embassyofmorocco.us/,http://commons.wikimedia.org/wiki/Special:FilePath/Morocco%2C%20Washington.JPG,http://www.wikidata.org/entity/Q5369801
United States of America,"Washington, D.C.",,Point(-77.0419 38.9106),Mozambique,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Mozambique%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q5369802
United States of America,"Washington, D.C.",,Point(-77.0506 38.9136),Myanmar,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Myanmar%2C%20Washington.jpg,http://www.wikidata.org/entity/Q5369803
United States of America,"Washington, D.C.",,Point(-77.0411 38.9117),Namibia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Namibia%2C%20Washington%2C%20D.C..jpg,http://www.wikidata.org/entity/Q5369804
